publishedAt,authorDisplayName,textDisplay,likeCount
2022-09-29T07:45:25Z,DaffaSkie_DD,New name poni iPhone 14 pro by David :Dyland <i>🗿</i>,1
2022-09-29T07:44:54Z,Irfan Suhanda,"HP Laknat...bikin jiwa Gue bergejolak pingin beli.warnaNya keluar bnget pas ambil foto,super stabil dan au ah...gelap !!!",0
2022-09-29T07:44:36Z,The dude,Bang review laptop Lenovo Thinkpad v14 g2 bang,0
2022-09-29T07:44:27Z,Inggit Erlita,Iphone terus berinovasi dan masih tetep stay di 6s wkwkwk,0
2022-09-29T13:35:09Z,Astrawinata Guatama,@Inggit Erlita selalu salut dgn org yg bs pakai dan ngerawat barang 🙏🏻,0
2022-09-29T13:25:52Z,Inggit Erlita,@Astrawinata Guatama berapa ya 3 si kayanya wkwk blm servis duaduanya👍,0
2022-09-29T13:18:21Z,Astrawinata Guatama,"@Inggit Erlita keren, sehari cas berapa kali? Apakah sudah ganti baterai / lcd?",0
2022-09-29T13:15:41Z,Inggit Erlita,@Astrawinata Guatama 64 dan masi longgar om,0
2022-09-29T12:34:54Z,Astrawinata Guatama,Internal berapa GB sis,0
2022-09-29T07:44:22Z,Teddy Efriyana,Baru 20menit,0
2022-09-29T07:44:09Z,Firman AIKATSU-KI WARRIORS,"iPhone 14 Pro - Akan Menjadi Sebuah Smartphone Flagship Pertama Dengan Desain Layar yang bernama - Dynamic Island <br><br>Apalagi Dengan Ukuran Layar Sekitar, 6.1 Inch Super Retina OLED 120Hz dengan Resolusi Full HD+<br><br>Bentuk Desain Kamera nya Saja Sih Masih Sama Di Versi Pendahulunya tapi Dengan Ukuran Lensa yang Cukup Berbeda Beresolusi hingga: 48MP+12MP+12MP+3D TOF Lidar &amp; Kamera Selfie 12MP+SL 3D - termasuk Sudah Ada Fitur OIS &amp; Dia Sudah Bisa Support Video Hingga 4K 60Fps <br><br>Tapi Sayangnya Dia Tidak Memiliki Fitur Fingerprint Under display &amp; Cuma ada Fitur &#39;Always on Display&#39;<br><br>Dari Dapur Pacunya Sudah Tergolong Baru. Dia Akan Mengusung Chipset nya Sendiri yang bernama: Apple Bionic A16 (4nm) dengan Prosesor Hexa Core 3.46Ghz<br><br>Kapasitas Baterai Hingga 3200 Mah Termasuk dia Susah Support Fast Charging hingga 50W<br><br>Dari Warnanya Adalah: Space Black, Silver, Gold, Deep Purple<br><br>Dari Harganya Sih Belum Diketahui Sampai Sekarang. Apalagi Kesemua iPhone 14 Series Lainnya Sudah Mengantongi spesifikasi TKDN Indonesia Sejak Pertengahan Bulan September Lalu... <br><br>Jadi Kita Tunggu Saja iPhone 14 Series Tersebut Segera dirilis pada Bulan Oktober hingga Desember mendatang! 😭😭😭",7
2022-09-29T07:44:07Z,Farissaurus,cinematic mode nya cakep bgt asliiiii,0
2022-09-29T07:43:52Z,Planet ALFA,iPhone the Best Smartphone in the World,0
2022-09-29T07:43:33Z,Abdul Rahman 1823 Official,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=13m45s"">13:45</a> siapa tuh bang 😁",0
2022-09-30T05:45:25Z,phoenix03,"Istri nya Ekbal, sang kameramen",0
2022-09-29T07:43:32Z,Fahrul Ridwan,"dari jama SMA pengen bgt punya iPhone dan skrng udh kerja nabung dikit dikit nyisihin gaji, dan akhirnya Allhamdulilah kebeli juga samsung J2 Prime",0
2022-09-29T07:43:28Z,Lala El nana,Dipikir pikir lagi si dinamic island ini sama kek fitur pop up android tapi versi di pin..,0
2022-09-29T07:43:23Z,Asqhal Payvey,kalau buat nonton film bagusan layarnya iPhone apa Samsung ya ?,0
2022-09-29T09:37:47Z,mistycal glory,"Jelas samsung layar full tanpa halangan tompel,, 😄",0
2022-09-29T07:43:16Z,elyn,"anjir gw baru aja bawa pulang yang 13 pro max, malah muncul lagi",0
2022-09-29T07:42:31Z,c9,"Krg greget klo w,trkalu gede",0
2022-09-29T07:42:18Z,Muhammad Rahman Jamaluddin,Satu satunya reason buat beli hp iphone mnrt gw adalah buat marketing usaha doang,0
2022-09-29T07:42:15Z,Agus Priyadi,"Beli ah 3 (ngomong doang sii boleh)<br>Samsung udah lebih duluan, sayangnya samsung cuma notif notif biasa aja, ga di kembangin kaya dynamic island nya iphone 14.. tapi kayanya samsung bakal upgrade bisa supaya bisa niru dynamic island nya iphone 14.",0
2022-09-29T07:42:12Z,NIEL,"Ngikutin jaman emng gapernah habisnya , tetap setia hp realme 5 pro 🗿",0
2022-09-29T07:42:00Z,Boax,Mending rakit pc,0
2022-09-29T07:41:45Z,Andes Julianto,"ip 14 keluar, saatnya beli ip 6 🗿🗿🗿",0
2022-09-29T07:41:37Z,Hutu Do,"anjazz, makin canggihhh ip",0
2022-09-29T07:41:30Z,AJISDOANK CF,"cuma gw yg dari dulu iphone rilis, ga pernah beli, yang alamin sama kek gw LIKE DONG",0
2022-09-29T07:41:28Z,ANAK SANTRI,alahamdulillah semoga semua BISA PUNYA,1
2022-09-29T07:41:27Z,A,Pro lbh worth it,0
2022-09-29T07:41:26Z,sheptian kuswanda,iponge ini biar lap nya laris manis wk wk,0
2022-09-29T07:41:02Z,Mickael Putra Johanies,"Ni hape jujur bagus, dengan layar yg memanjakan mata, performa yang tinggi, apalagi fitur dynamic island nya cukup dieksekusi dengan mantap oleh apple, yang biasanya tompel ditutup tutupin di hp android, di iphone malah dibuat fitur wkwkwkw, tetep aja inovasi apple sekarang engga se gahar dulu",36
2022-09-29T09:20:48Z,Kidzonia,"Pake produk apple apa aja kak?? Udah pernah make carplay?? pernah make fitur sidecar,Ato Universal Clipboard??",0
2022-09-29T09:04:59Z,Bad Guy,Yakin deck ga se gahar dulu ?,0
2022-09-29T08:11:45Z,Log Sport,pitak dynaimics,0
2022-09-29T08:10:02Z,Kevin Tejakusuma 🅥,Ayo MOCHAMMAD ARIQ ATILLAH sini gw tantang bongkar identitas loe,0
2022-09-29T07:41:01Z,マナベ | Manabe,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=1m23s"">1:23</a> Anjay dengerin sankayume dong🤣 selamat datang di fanbase king gnu bang🤣🤣🤣",1
2022-09-29T07:40:37Z,dimxsyy,bismillah kebeli,0
2022-09-29T07:40:33Z,Alfa Chacha,"fakta, mayoritas orang Indonesia pakai iPhone lebih mentingin gengsi, fungsi cuma kamera sama spek doang , fakta ya fakta",0
2022-09-29T07:45:37Z,Alfa Chacha,"@Peter Spector itumah kepengin aja, gw beli juga yaa apalagi kalo bukan gengsi di Indonesia tercinta ini",0
2022-09-29T07:43:07Z,Peter Spector,"Iya si, cuma kalo orang yg kerjaannya influencer sosmed ya ga gengsi si, selagi bisa balikin duit",0
2022-09-29T07:42:19Z,Allblack 666,Anak sosmed bang 🤣,0
2022-09-29T07:40:33Z,Yedija Vanutama,Ada sim card nya gak bang?,0
2022-09-29T07:40:32Z,winan dana,"<a href=""http://www.youtube.com/results?search_query=%23dilan"">#DILAN</a><br>Spa itu bang dilan..<br>Nak mana tu...<br>Dasar DILAN <br>Kiding_bsng<br>😁😁😁😂😁😂👍",0
2022-09-29T07:40:18Z,Adhika Ravi,Kalo buat maen game dilan nya ganggu ga bang?,0
2022-09-29T07:40:09Z,jafar shodiq,Iphone terbaik = kameranya ganti<br>Android terbaik = harga murah spek dewa,0
2022-09-29T07:39:53Z,Seijiwan Game,"Tompelnya bikin resah juga klo lama&quot; di pandang, main game ke ganggu juga pastinya.",1
2022-09-29T07:39:43Z,Liana Mustaip,"Akhirnya Iphone upgrade !<br>Tekhnologi itu emang keren sih<br><br>Tapi kalo Iphone bisa sekalian note...baru kayaknya ngelirik Iphone<br><br>Still prefer Samsung 🥲<br>Terlebih buat org yg kerja, kalo mesti bawa ipad...jdi tambah barang bawaan",5
2022-09-29T08:13:51Z,Julian,"Bener sih bro, samsung buat kerja mantep emang. Banyak fitur produktifnya.",0
2022-09-29T08:07:01Z,M. Evan,@Lionel valentino iya bro,0
2022-09-29T08:05:22Z,Lionel valentino,Tenang bro iPhone emang bagus tapi ntar pas udah tua iPhone 14 kebawah udah sampah sekali 💀,0
2022-09-29T07:39:43Z,Robi,Mending duit nya tabung buat berangkat ke tanah suci,0
2022-09-29T07:39:37Z,Novianto BP,"Setelah iPhone 14 Pro Max setahun berikutnya iPhone 15 Pro Max, 16,17 dst.",1
2022-09-29T07:39:37Z,Wijaya Romi Andika,Dah pande komedi ya Bang David. Bisa dong review sambil makan baso di tempatnya langsung 😆😅,4
2022-09-29T10:26:08Z,Hevorhel,Ngejer apa bang? 🗿,0
2022-09-29T09:05:04Z,RIQSTERS GAMING,Keren,1
2022-09-29T07:39:33Z,super adop,"Gk sabar mau ngeliat iPhone15 tahun depan bakal inovasi kyk apa. Biar bisa diliatin dulu, dipikirin terus beli iPhone 13",11
2022-09-29T16:42:06Z,Simp'er ONLY,"@saya aduh emang lucu kalo komenan orang gaptek tapi sok tau , ios tuh ya OS ya dek klo chipset iPhone tuh bionic, malu goblok bukan nya malah ngebadut 🤣",0
2022-09-29T16:37:15Z,saya,@Simp&#39;er ONLY lah lawak bet😂<br>Lo yg gaptek Lo yg harusnya malu dek😂,0
2022-09-29T16:12:12Z,Simp'er ONLY,@saya setidaknya malu lah dek klo masih gaptek 🤣,0
2022-09-29T14:41:26Z,saya,@Simp&#39;er ONLY iya dek baru tau lo dek,0
2022-09-29T13:59:21Z,Hendro Widjaya,@Gilang Gilang menarik om iphone okeh kok kasih update IOS iphone 6 saja dikasi IOS 12.5.6 sudah paling mentok hampir 8 tahuan buka What&#39;s up youtube masih lancar kuakakakakak :D,0
2022-09-29T07:39:21Z,Bima Slash,Aplikasi dylan dah byk di play store,0
2022-09-29T07:39:21Z,ZX Boys,Semoga bitgert brise tahun depan harga nya meledak dan bisa kebeli nih hp,0
2022-09-29T07:39:11Z,TLS 1.1 CONNECTION,Nggk suka sama tompel itu menggangu,0
2022-09-29T07:39:07Z,Rief Reatless,Matrabak ✔️<br>Martabak ✖️,0
2022-09-29T07:39:01Z,Kalula Afwan,cinematicnya udah kek film 😢,0
2022-09-29T07:38:21Z,aditya ridzky,Padahal android pertama yang pake dynamic island<br>Tapi gk di kembangkan biar lebih baik<br><br>Sekarang iPhone yang pake dynamic island baru pihak android gencar gencarnya mau pake dynamic island lagi,0
2022-09-29T09:04:37Z,MOCHAMMAD ARIQ ATILLAH,Nah betul,0
2022-09-29T07:38:18Z,Wira Aditya,Ada yang ngalamin ios 16 ini banyak bug touchscreen sering error malah kadang keypad susah di sentuh di sentuh yang mana yang kena yang mana ?,0
2022-09-29T07:38:00Z,Abdi Khaliq,"Chanel elektronik yang paling oke sih, cuman di sni sih mntep",0
2022-09-29T07:37:17Z,hapizy,"Udah, beli realme 9 pro+ aja🤪",0
2022-09-29T07:36:55Z,Chandra Wijaya,itu kamera nya msh flare ga sih abis update?,0
2022-09-29T07:36:41Z,dracko,"sebelum beli hp apapun pasti wajib ke channel ini, mksh bang david",2
2022-09-29T08:44:31Z,dracko,"@Endy Abadi iyah bang, next lah soalnya fb aja mode janda (ungu) 😂😂😂",0
2022-09-29T08:19:35Z,Endy Abadi,@dracko lihat dlu lah..  Kya ny cuma dia yg suka roasting hp merek buah&quot;an 😂,0
2022-09-29T07:42:15Z,dracko,@Endy Abadi wah gatau tuh massmobi taunya om mobi yg review mobil doang,0
2022-09-29T07:38:56Z,Endy Abadi,Gw mah lbih k massmobi.. Bukan sekedar ngoceh.. Tp smpe d bongkar&quot; hp ny biar lbih jls smpe k mesin&quot; 😂😂😂,1
2022-09-29T07:36:32Z,MAFIA 858,"Lempar hp, basarnas auto dateng 🤣",0
2022-09-29T07:36:25Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:36:23Z,hadi hasani,Bang,0
2022-09-29T07:36:21Z,Tuan paduka Rangga sasana.,Mi 11 tpro dah disa pake dyisland,0
2022-09-29T07:36:18Z,wied artha pratama,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=12m13s"">12:13</a> pecinta lovebird",0
2022-09-29T07:36:17Z,MSG = Magic Salt of God,ada yang tau kapan masuk resmi ke Indonesia?,0
2022-09-29T07:36:13Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:36:08Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:36:05Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:36:01Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:35:57Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:35:54Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:35:50Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:35:46Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:35:44Z,MhmdNvlAsbl 23,Masih nabung beli iphone bang.,0
2022-09-29T07:35:42Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:35:32Z,Cecen zio TV,Aku tetap redmi7,0
2022-09-29T07:35:31Z,MH Haekal,"Cukup lah Dynamic Island ini untuk iphone 14 pro &amp; pro max aja, android tolong jangan ikut ikutan, apalagi hp android yang punch hole nya di tengah, udah bagus cuman bulet kecil aja buat kamera, ga perlu dipakein dynamic island lagi, soalnya punch hole itu udah kecil di tengah, gak ganggu penggunaan. Dynamic island kan harusnya buat nutupin kekurangan dari bentuk notch di iphone yg gabisa dikecilin lagi karena buat tempat sensor face id nya, kalau di pake di android malah kyk norak banget, padahal punch hole itu udah kecil, abaikan aja. <br><br>Oh iya, daripada mikirin buat nambahin dynamic island di hp android yg punch hole nya kecil di tengah, mending kembangin aja itu under display camera, jauh lebih bermanfaat",23
2022-09-29T13:06:33Z,k,"leak s23 masih pake tompel kecil di tengah, sama juga di pixel 7. yang kelas flagship kemungkinan masih pake desain tompel kecil",1
2022-09-29T08:15:45Z,dildoOsS🤪,@MH Haekal anjr gw gatau bangkee makasih slice infony wkwk,1
2022-09-29T08:02:36Z,MH Haekal,"@dildoOsS🤪 hadeh udah ada tuh xiaomi civi 2, kamera depannya 2, trus bakal ada sejenis dynamic island nya 😅, padahal ada teknologi under display camera yang lebih bermanfaat",2
2022-09-29T07:54:52Z,dildoOsS🤪,@MH Haekal iy jg wkwk masalahny xiaomi nih bakalan ngikutin wkwk,1
2022-09-29T07:52:13Z,MH Haekal,"@dildoOsS🤪 nah kalo galaxy s10, terutama s10 plus masih oke lah kalo dipakein dynamic island, soalnya letak punch hole nya bukan di tengah, di sebelah kanan, agak ganggu, terutama s10 plus kamera depannya 2 jadi agak panjang punch hole nya",1
2022-09-29T07:35:22Z,Hendra Y,Review nokia x30 5g bg...,0
2022-09-29T07:34:45Z,Hanna Achmadito Rizky oke,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=12m25s"">12:25</a>  wah wah bang Ikbal !",0
2022-09-29T07:34:45Z,Diky Arisandi,Makin menggiurkan 🤩,1
2022-09-29T07:34:44Z,Fakhri Qobus,Klo gua sihh lhat diblakangnya rada kegocek ini ipin brp nihh paling berasa bedainnya paling diwarna aja,0
2022-09-29T07:34:41Z,MAFIA 858,"Lempar hp, basarnas auto dateng 🤣",0
2022-09-29T07:34:39Z,Seorang Hamba,"Impian banget sih emang punya hape ini , bukan hanya keren tapi bisa buat pamer <br>Semoga secepatnya segera bisa nemu hape ini jatuh tergeletak tak berdaya dipinggir di jalan bersama box2nya aamiin",4
2022-09-29T08:04:54Z,Wuu,Anjirr harapan macam apa ini,0
2022-09-29T07:42:59Z,Cat Lovers,"Sangat manuk akal , harimu malam jum&#39;at semua",0
2022-09-29T07:34:37Z,PENANGKARAN SAJA,Di iphone nya tgl 27 bang.. rekaman kemarin ya bang.. chanel gede mang suka gitu ya.. suka stok2 video..,0
2022-09-29T07:34:34Z,Muhammad Sulthony,KING GNU ENJOYER 🤝,1
2022-09-29T07:34:29Z,Muhammad Rizqy Alfad,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=11m21s"">11:21</a> emng ngejer apa ya",0
2022-09-29T07:34:27Z,Kalula Afwan,highest cog 😢,0
2022-09-29T07:34:24Z,Kalula Afwan,highest cog 😢,0
2022-09-29T07:34:19Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:34:15Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:34:11Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:34:08Z,It justnick,Ga ada beda nya sih sama ip 13 nunggu 15,1
2022-09-29T07:34:07Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:34:03Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:33:59Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:33:54Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:33:48Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:33:45Z,rayen official,Main fischl sama ayaka bang?,0
2022-09-29T07:33:43Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:33:37Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:33:35Z,RG TUBE,Iphone 7 jadul ku udh bersyukur 😅,0
2022-09-29T07:33:25Z,Rohiman,Baru beli poco f3.... Eh kemalingan... Tutor ngiklasin donk 😀,0
2022-09-29T07:36:45Z,Hendarsyah Suhendar,Jd maling jg,0
2022-09-29T07:33:22Z,tentrem agung abadi,"Bagusan samsung A22 4G, ga percaya,?<br>Coba bandingkan aja,  review skalian😄",0
2022-09-29T07:33:19Z,Mr. Simple,kalo di taruh di meja itu kameranya ke gores ga bang ?,0
2022-09-29T08:39:36Z,Fox Fo,Iya bener klo beli second gk puas mau baru ya tau lah harganya,0
2022-09-29T07:33:15Z,Clewo Jolodong,"Bang david . Bahas masalah IMEI dong , buat hp2 inter yg gak resmi",2
2022-09-29T09:20:49Z,RIQSTERS GAMING,Setuju,0
2022-09-29T07:33:05Z,MUSTSCETH_inc,"Tahan dulu, sabar.<br>Nunggu 14 pro dari redmi 🗿",0
2022-09-29T07:35:52Z,Fun Fact Guy,"Kita liat aja, user user android pada ngejek Apple dan pasti fitur yang satu ini ditiru semua merk hp android kedepannya. Pasti..",0
2022-09-29T07:35:08Z,Fun Fact Guy,Xiaomi Civi 2 udah didesain pake dynamic island tuh,0
2022-09-29T07:33:01Z,Makhluk Hidup,jadi pengen ipon,0
2022-09-29T07:32:55Z,Revan Mashudie,Telat banget ngebahas dynamic island,0
2022-09-29T07:32:48Z,fire team r,10 detik lallu,0
2022-09-29T07:32:39Z,Adil Nurimba,Baru kebeli mi11t :&#39;),0
2022-09-29T07:32:24Z,wafiatlh,Komen sebelum ribuan:v,0
2022-09-29T07:32:21Z,Jemad Official,Pengin beli bang,0
2022-09-29T07:32:20Z,muhammad kafabi,Tekhnologi yang sangat bagus,0
2022-09-29T07:32:16Z,Wahyu Rengga,Realme realme...,0
2022-09-29T07:31:58Z,Faunasuki,Asik bang david denger lagu King Gnu,0
2022-09-29T07:31:49Z,muhammad kafabi,Josss👍,0
2022-09-29T07:31:07Z,Kim Hyung,15 menit = 15 rb view <br>Mantappp,0
2022-09-29T07:31:00Z,GAMERS F2P,Judulnya racun bgt.jd pgn dah. 😁,0
2022-09-29T07:30:53Z,Tyo,Nggu ip 15 pro max,0
2022-09-29T07:30:37Z,Holy Vinzzz,&quot;Dylan: Dynamic island&quot;,1
2022-09-29T07:30:37Z,Intan juliani,14 terong 🔥🔥,0
2022-09-29T07:30:31Z,Uncle Ryan Ngo,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=4m05s"">4:05</a> wah ada more best ever food review show",1
2022-09-29T07:30:17Z,Fitto yassar,"Bang reques review laptop axioo cyberbook, laptop lokal yang gahar",0
2022-09-29T07:30:12Z,Tri Arno,"Akhirnya ada yg nerapin hayalan saya yg sudah lama. Dan gk salah mala iPhone yg luan kepikiran. Andai saja punya orng dalam, uda ku sampai ide ini dari beberapa thun lalu 🙂",1
2022-09-29T07:29:48Z,moon,MASUK KE DALAM DILAN??????????,0
2022-09-29T07:29:47Z,Za Warudo,"Untuk haters<br>David aja blng Dynamic Island itu inovasi<br>Eh kalian denial blng gimik, tau2 nya cba niru jg d Android pakai third party app<br>Maunya inovasi apa emng? <br>Samsung unik di Flip nya<br>Apple ya ada fiturnya sendiri tp kurasa emng ga kepakai di Indo, toh kbnykan org pakai cma sosmed atau ngegame 2 hari nonstop",1
2022-09-29T07:29:29Z,DIMAS PUTRA RAMADHAN,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=4m15s"">4:15</a> Salfok sama saldo gopay coin nya wkwkwk bisa beli infinix tuh",2
2022-09-29T07:29:26Z,I Pin,Jozzz,0
2022-09-29T07:29:19Z,Wilhan Tito,"Udah 2 taun pake 11 pro, semoga taun ini bisa upgrade ke 14 pro 🙏🏻",16
2022-10-29T05:59:23Z,Wilhan Tito,@suprider man bagi gua sih awet bang soalnya cuma buat WA ama youtube doang wkwkwkwk,0
2022-09-29T07:46:00Z,SAHABAT BETTA FISH,@Mohammad Ridwan Dwi Saputra fa de pak men😅,0
2022-09-29T07:44:07Z,GTRConcept,"@suprider man bantu jawab, pagi bangun tidur cabut charger baterai posisi 100%. Buat kuliah, browsing, youtube, instagraman, baca komik, pake google map nggak ngegame, sampe rumah jam 6 sore baterai di 20% an. Kalo buat main game ngecas 2x dalam sehari biasanya.",2
2022-09-29T07:42:01Z,Mohammad Ridwan Dwi Saputra,@suprider man jangan di jawab bang nanya doang ini beli kaga wkwkw,0
2022-09-29T07:40:45Z,suprider man,Iphone 11. batre nya gimna bang. Bisa awet berapa jam.,0
2022-09-29T07:29:05Z,Mat koper,Ky otong yg ngceng si island 😆,0
2022-09-29T07:28:52Z,HamArtKu,IP 13 yang ditambahin tompel,0
2022-09-29T07:28:42Z,For Everyong,Mau beli ip14 promax tapi duit pas pasan bgt): 30 jt kata emak gw mending dipake buat dp rumah wkwkwk . Tapi udh ga kuat bosen bgt sama samsung note 10 + yang udh d pake 2 tahun 3 bulan):,0
2022-09-29T10:11:00Z,For Everyong,@Razif Siu bisa rumah subsidi.yang harganya 120 jtan,0
2022-09-29T09:20:52Z,Razif Siu,"Beli aja 😅, eh emg skrg 30 jt bs dp rumah yak hmm",0
2022-09-29T07:28:32Z,I Ketut Yasa,Sama saja designnya gak menarik sdikitpun saya untuk meminang lebay bagi saya,0
2022-09-29T07:28:24Z,Arif Trianto,Busrt 8 menit 8 k yang nonton,0
2022-09-29T07:28:16Z,Handoko,AWOKAOWK AOD nya makan batrenya ternyata wkwkw 😂😂,0
2022-09-29T08:04:11Z,M Ahsan,AOD di hp apapun pasti makan batre.,0
2022-09-29T07:28:13Z,Afif Farhan,"Android: hmm animasi bergerak nyangkut software, bisalah gw up di playstore😂",0
2022-09-29T07:28:03Z,Lilis Kartika,Kalo baru mau ganti user mending 13pm atau 14pm kak 🤗,0
2022-09-29T07:37:19Z,Fun Fact Guy,"Harganya hampir sama sih kak tp ya begitu lah manusia, pasti selalu ingin  yang terbaru meski nggak terlalu bermanfaat. Sesuai selera aja",1
2022-09-29T07:28:01Z,Irman Erdiansyah,Giveaway ipon bang🗿,0
2022-09-29T07:27:58Z,Emmanuel Christian Sembiring,Dilan : 1992 &amp; rindu yg ngambang ❌<br><br>Dylan : Dynamic Island (Tompel yang ngambang)✔️,3
2022-09-29T07:41:00Z,Sekian Kali,Dynamic itu artinya bergerak,1
2022-09-29T07:40:06Z,Yusri Sahrul,Dyland Pros,1
2022-09-29T07:35:54Z,Ted Darmaone,<i>Bob Dylan</i>,1
2022-09-29T07:27:27Z,Kantun Budi,Gw lebih kagum software samsung di z fold,0
2022-09-29T07:27:03Z,Yayan Kurniawan,Bro tes kamera iphone 14 vs iphone 11,0
2022-09-29T07:27:01Z,Dimas Pratama,iphone lain kira-kira tanggal berapa baru turun harga,0
2022-09-29T07:26:59Z,Nico Bagus Rinaldi,Dyland 😂,1
2022-09-29T07:26:47Z,Indonesian Football Culture,"SAKING BAGUSNYA, GW CUMA BISA LIAT REVIEW AN ORANG-ORANG",0
2022-09-29T07:26:43Z,PRESIDEN KITA,SALAM SEHAT UNTUK SEMUA NYA..<br><br>SEMOGA INDONESIA SEMAKIN MAJU DAN MAKIN MAKMUR..,0
2022-09-29T13:06:13Z,Lazuardi Nugraha,Wi lg apa wi,0
2022-09-29T07:34:17Z,Tuan paduka Rangga sasana.,Ngimpi,0
2022-09-29T07:26:30Z,hxzrsx,"Lebih bagus lagi kalo tompel nya beneran ilang, dan fitur dyland nya tetep ada. Jadi bener-bener pure software bukan tompel yang ditutupin. Sama HP lipat nya samsung apakah bakal jadi pandangan hape-hape dimasa depan? Karna ini bisa jadi HP sekaligus pengganti tablet apalagi kalo pake chipset laptop kyk iPad pro M1 nya apple.",1661
2022-12-04T22:10:36Z,Alan Manurung,banyak maunya lu,0
2022-10-13T14:54:56Z,LUBBI AHMAD,@Dulloh Naufal mungkin hp lain selain apple harus bisa bikin software minimal sama kayak apple lah. Yang dari iphone ipad dan lain&quot; nya bisa di upgrade sampai bertahun&quot;. Baru tuh nanti apple bakal bikin hp full layar kek hp android. Iphone punya ios boss... hp mu punya apa? Android aja dari google bos. Istilah nya minjem. Kalo gak ada android jagoan hp mu bisa apa??? Dari sini udah bisa di katakan bahwa apple menang dalam segala hal meskipun enggak sempurna. Jagoan lu Keok pasti kalo di lawan sama ios yang memang punya apple 😁😁😁,0
2022-10-13T14:42:55Z,Hadiana,Masa depan Beli apapun Tidak perlu pakai uang.....tinggal ambil sajah,0
2022-10-12T02:12:54Z,Dulloh Naufal,"@Ani Mus Menutupi kekurangan boleh boleh aja, tapi kekurangan tompel masih tetep ada. Dari kubu kontra pendapatnya &quot;perusahaan sekelas apple ngilangin tompel make gimmick doang&quot;.<br><br>Mungkin baiknya apple memang harus research gimana caranya bagian depan hp itu full layar",0
2022-10-11T06:45:38Z,Andika Abdi,@San D Devil lah lu gmna tolollllll,0
2022-09-29T07:26:22Z,Dana San,First,0
2022-09-29T07:26:15Z,Shahrul Zahri,IPhone noob...,0
2022-09-29T07:26:10Z,Nguyen Thammashatchannhan,Mending iphone update batre,0
2022-09-29T07:26:09Z,Arii Setiawan,Yang suka nonton tapi gak pernah beli 😂,0
